"","state","date","total_cases","total_deaths","total_population","cases_per100k","deaths_per100k"
"2214","Florida",2020-06-14,75458,2930,20598139,366.334065422124,14.2245860172125
"2215","Florida",2020-06-15,77221,2937,20598139,374.893091070023,14.2585696698134
"2216","Florida",2020-06-16,80004,2992,20598139,388.404020382618,14.5255840831058
"2217","Florida",2020-06-17,82606,3017,20598139,401.036229535105,14.6469542709659
"2218","Florida",2020-06-18,85808,3060,20598139,416.581323196236,14.8557109940854
"2219","Florida",2020-06-19,89627,3103,20598139,435.121833093757,15.0644677172049
"2220","Florida",2020-06-20,93672,3143,20598139,454.759529489533,15.2586600177812
"2221","Florida",2020-06-21,97165,3160,20598139,471.717372137357,15.3411917455261
"2222","Florida",2020-06-22,100090,3172,20598139,485.917684116997,15.399449435699
"2223","Florida",2020-06-23,103369,3237,20598139,501.836597956738,15.7150119241355
"2224","Florida",2020-06-24,108876,3280,20598139,528.572022938577,15.923768647255
"2225","Florida",2020-06-25,113880,3326,20598139,552.86547974067,16.1470897929177
"2226","Florida",2020-06-26,122818,3365,20598139,596.25774930444,16.3364272859796
"2227","Florida",2020-06-27,132398,3389,20598139,642.766805292459,16.4529426663253
"2228","Florida",2020-06-28,140924,3418,20598139,684.158894160293,16.5937320842431
"2229","Florida",2020-06-29,146195,3446,20598139,709.748584568732,16.7296666946465
"2230","Florida",2020-06-30,152281,3504,20598139,739.294943101413,17.0112455304821
"2231","Florida",2020-07-01,158822,3549,20598139,771.050239053149,17.2297118686305
"2232","Florida",2020-07-02,168926,3616,20598139,820.103214178718,17.5549839720957
"2233","Florida",2020-07-03,178399,3683,20598139,866.092805762695,17.880256075561
"2234","Florida",2020-07-04,189843,3701,20598139,921.651222957569,17.9676426108203
"2235","Florida",2020-07-05,199877,3730,20598139,970.364361557129,18.1084320287381
"2236","Florida",2020-07-06,206209,3777,20598139,1001.10500273835,18.3366079819153
"2237","Florida",2020-07-07,213555,3840,20598139,1036.76841873919,18.6424608553229
"2238","Florida",2020-07-08,223524,3888,20598139,1085.16599485031,18.8754916160144
"2239","Florida",2020-07-09,232448,4008,20598139,1128.49029710888,19.4580685177433
"2240","Florida",2020-07-10,243872,4101,20598139,1183.95161815347,19.9095656165831
"2241","Florida",2020-07-11,254224,4196,20598139,1234.20858554261,20.3707723304518
"2242","Florida",2020-07-12,269506,4241,20598139,1308.39975397777,20.5892386686001
"2243","Florida",2020-07-13,282109,4276,20598139,1369.58489308185,20.7591569316044
"2244","Florida",2020-07-14,291293,4408,20598139,1414.17144529416,21.3999915235061
"2245","Florida",2020-07-15,301470,4520,20598139,1463.57882136828,21.9437299651197
"2246","Florida",2020-07-16,315395,4676,20598139,1531.1820160064,22.7010799373672
"2247","Florida",2020-07-17,326850,4804,20598139,1586.79383608393,23.3224952992113
"2248","Florida",2020-07-18,337160,4894,20598139,1636.84690155747,23.7594279755079
"2249","Florida",2020-07-19,349651,4981,20598139,1697.48830221992,24.1817962292613
"2250","Florida",2020-07-20,359982,5071,20598139,1747.64331865126,24.6187289055579
"2251","Florida",2020-07-21,369415,5205,20598139,1793.43871793466,25.2692731124885
"2252","Florida",2020-07-22,379191,5344,20598139,1840.89931619551,25.944091356991
"2253","Florida",2020-07-23,389427,5517,20598139,1890.59312591298,26.7839730569834
"2254","Florida",2020-07-24,401857,5652,20598139,1950.93838331706,27.4393720714284
"2255","Florida",2020-07-25,414041,5776,20598139,2010.08935807259,28.0413682032149
"2256","Florida",2020-07-26,423358,5853,20598139,2055.32159968432,28.4151883818242
"2257","Florida",2020-07-27,432238,5930,20598139,2098.43229041226,28.7890085604335
"2258","Florida",2020-07-28,441452,6116,20598139,2143.16448685,29.6920027581132
"2259","Florida",2020-07-29,450887,6332,20598139,2188.96959574843,30.7406411812252
"2260","Florida",2020-07-30,460812,6585,20598139,2237.15356032892,31.9689074823701
"2261","Florida",2020-07-31,469808,6842,20598139,2280.82740872853,33.2165930135727
"2262","Florida",2020-08-01,479419,7021,20598139,2327.48696374949,34.0856035586516
"2263","Florida",2020-08-02,486491,7083,20598139,2361.82016249138,34.3866016245448
"2264","Florida",2020-08-03,491245,7156,20598139,2384.89991741487,34.7410025730965
"2265","Florida",2020-08-04,496684,7401,20598139,2411.30521548573,35.9304304141262
"2266","Florida",2020-08-05,502092,7626,20598139,2437.56001452364,37.0227621048678
"2267","Florida",2020-08-06,509735,7746,20598139,2474.66530835626,37.6053390065967
"2268","Florida",2020-08-07,517407,7926,20598139,2511.91139160679,38.4792043591899
"2269","Florida",2020-08-08,525891,8108,20598139,2553.09957855901,39.362779326812
"2270","Florida",2020-08-09,532103,8185,20598139,2583.25764283851,39.7365995054213
"2271","Florida",2020-08-10,536256,8276,20598139,2603.41965844584,40.1783869892324
"2272","Florida",2020-08-11,542063,8552,20598139,2631.611525682,41.5183138632087
"2273","Florida",2020-08-12,550190,8764,20598139,2671.06654635159,42.547533056263
"2274","Florida",2020-08-13,556409,8912,20598139,2701.25859428369,43.2660445683952
"2275","Florida",2020-08-14,562542,9140,20598139,2731.03312876955,44.37294068168
"2276","Florida",2020-08-15,568871,9344,20598139,2761.75920552823,45.3633214146191
"2277","Florida",2020-08-16,572638,9451,20598139,2780.047265435,45.8827858186606
"2278","Florida",2020-08-17,575310,9538,20598139,2793.01931111349,46.305154072414
"2279","Florida",2020-08-18,579144,9757,20598139,2811.63264312373,47.3683569180692
"2280","Florida",2020-08-19,583253,9931,20598139,2831.58104720043,48.213093425576
"2281","Florida",2020-08-20,587796,10048,20598139,2853.63643773838,48.7811059047616
"2282","Florida",2020-08-21,592466,10167,20598139,2876.30838883066,49.358827998976
"2283","Florida",2020-08-22,596754,10273,20598139,2897.12580345244,49.8734375955032
"2284","Florida",2020-08-23,599725,10324,20598139,2911.54943657774,50.1210327787379
"2285","Florida",2020-08-24,601970,10396,20598139,2922.44847944759,50.4705789197752
"2286","Florida",2020-08-25,604632,10579,20598139,2935.37197705094,51.3590086949117
"2287","Florida",2020-08-26,607828,10732,20598139,2950.88794186698,52.101794244616
"2288","Florida",2020-08-27,611072,10867,20598139,2966.63693744372,52.7571932590609
"2289","Florida",2020-08-28,614839,10956,20598139,2984.92499735049,53.1892711278431
"2290","Florida",2020-08-29,618011,11104,20598139,3000.32444678619,53.9077826399754
"2291","Florida",2020-08-30,620580,11118,20598139,3012.7964472907,53.9757499451771
"2292","Florida",2020-08-31,622463,11186,20598139,3021.93804984033,54.3058768561568
"2293","Florida",2020-09-01,630005,11373,20598139,3058.55300811399,55.2137258613509
"2294","Florida",2020-09-02,632377,11500,20598139,3070.06861153816,55.8302864156806
"2295","Florida",2020-09-03,635922,11649,20598139,3087.27890417673,56.5536527353272
"2296","Florida",2020-09-04,639114,11749,20598139,3102.77544976272,57.0391334867679
"2297","Florida",2020-09-05,642764,11810,20598139,3120.4954971903,57.3352767451467
"2298","Florida",2020-09-06,645320,11848,20598139,3132.90438519713,57.5197594306942
"2299","Florida",2020-09-07,647156,11870,20598139,3141.81781179358,57.6265651960111
"2300","Florida",2020-09-08,648972,11914,20598139,3150.63414223974,57.8401767266451
"2301","Florida",2020-09-09,651017,12114,20598139,3160.56222360671,58.8111382295265
"2302","Florida",2020-09-10,653599,12325,20598139,3173.0973366089,59.8355026150663
"2303","Florida",2020-09-11,657346,12501,20598139,3191.28830036539,60.689948737602
"2304","Florida",2020-09-12,660530,12599,20598139,3206.74600749126,61.1657198740139
"2305","Florida",2020-09-13,662951,12607,20598139,3218.49949648364,61.2045583341291
"2306","Florida",2020-09-14,664684,12641,20598139,3226.91287790611,61.369621789619
"2307","Florida",2020-09-15,667282,12786,20598139,3239.52566782854,62.073568879208
"2308","Florida",2020-09-16,669627,12938,20598139,3250.91019144982,62.8114996213978
"2309","Florida",2020-09-17,672879,13085,20598139,3266.69802548667,63.5251563260157
"2310","Florida",2020-09-18,676077,13224,20598139,3282.22369991774,64.1999745705182
"2311","Florida",2020-09-19,679633,13286,20598139,3299.48739543898,64.5009726364115
"2312","Florida",2020-09-20,682148,13295,20598139,3311.69723633771,64.5446659040411
"2313","Florida",2020-09-21,683831,13316,20598139,3319.86787738446,64.6466168618437
"2314","Florida",2020-09-22,686288,13415,20598139,3331.79613944736,65.12724280577
"2315","Florida",2020-09-23,688868,13617,20598139,3344.32154283453,66.1079139236802
"2316","Florida",2020-09-24,691387,13794,20598139,3356.55080296332,66.9672148537302
"2317","Florida",2020-09-25,694225,13914,20598139,3370.3287466892,67.5497917554591
"2318","Florida",2020-09-26,697005,14021,20598139,3383.82511157926,68.0692561595006
"2319","Florida",2020-09-27,698869,14031,20598139,3392.87447278611,68.1178042346447
"2320","Florida",2020-09-28,699604,14036,20598139,3396.4427563092,68.1420782722167
"2321","Florida",2020-09-29,702848,14142,20598139,3412.19175188593,68.6566878687439
"2322","Florida",2020-09-30,704778,14316,20598139,3421.56153038874,69.5014243762507
"2323","Florida",2020-10-01,707394,14443,20598139,3434.26170684643,70.1179849305804
"2324","Florida",2020-10-02,710042,14553,20598139,3447.11723714458,70.6520137571652
"2325","Florida",2020-10-03,712817,14627,20598139,3460.58932799706,71.0112695132313
"2326","Florida",2020-10-04,714666,14670,20598139,3469.5658670912,71.2200262363508
"2327","Florida",2020-10-05,716074,14711,20598139,3476.40143607148,71.4190733444415
"2328","Florida",2020-10-06,718300,14766,20598139,3487.20823759855,71.6860877577338
"2329","Florida",2020-10-07,720878,14903,20598139,3499.72393137069,72.3511963872076
"2330","Florida",2020-10-08,724175,15067,20598139,3515.73023174569,73.1473848195703
"2331","Florida",2020-10-09,727069,15185,20598139,3529.78004469239,73.7202521062704
"2332","Florida",2020-10-10,727069,15185,20598139,3529.78004469239,73.7202521062704
"2333","Florida",2020-10-11,732601,15363,20598139,3556.63683986209,74.5844078438348
"2334","Florida",2020-10-12,734128,15411,20598139,3564.05013093659,74.8174386045264
"2335","Florida",2020-10-13,736846,15530,20598139,3577.24549776074,75.3951606987408
"2336","Florida",2020-10-14,739718,15594,20598139,3591.18850494212,75.7058683796628
"2337","Florida",2020-10-15,743053,15735,20598139,3607.37928800267,76.3903962391942
"2338","Florida",2020-10-16,746481,15829,20598139,3624.02156816206,76.8467481455485
"2339","Florida",2020-10-17,750512,15916,20598139,3643.59129725263,77.2691163993019
"2340","Florida",2020-10-18,753040,15966,20598139,3655.86425064905,77.5118567750223
"2341","Florida",2020-10-19,754735,16020,20598139,3664.09314938597,77.7740163808002
"2342","Georgia",2020-03-02,2,0,10297484,0.0194222200296694,0
"2343","Georgia",2020-03-03,2,0,10297484,0.0194222200296694,0
"2344","Georgia",2020-03-04,2,0,10297484,0.0194222200296694,0
"2345","Georgia",2020-03-05,2,0,10297484,0.0194222200296694,0
"2346","Georgia",2020-03-06,3,0,10297484,0.0291333300445041,0
"2347","Georgia",2020-03-07,7,0,10297484,0.0679777701038428,0
"2348","Georgia",2020-03-08,11,0,10297484,0.106822210163182,0
"2349","Georgia",2020-03-09,17,0,10297484,0.16508887025219,0
"2350","Georgia",2020-03-10,22,0,10297484,0.213644420326363,0
"2351","Georgia",2020-03-11,31,0,10297484,0.301044410459875,0
"2352","Georgia",2020-03-12,31,1,10297484,0.301044410459875,0.00971111001483469
"2353","Georgia",2020-03-13,41,1,10297484,0.398155510608222,0.00971111001483469
"2354","Georgia",2020-03-14,65,1,10297484,0.631222150964255,0.00971111001483469
"2355","Georgia",2020-03-15,97,1,10297484,0.941977671438965,0.00971111001483469
"2356","Georgia",2020-03-16,118,1,10297484,1.14591098175049,0.00971111001483469
"2357","Georgia",2020-03-17,142,1,10297484,1.37897762210653,0.00971111001483469
"2358","Georgia",2020-03-18,193,3,10297484,1.8742442328631,0.0291333300445041
"2359","Georgia",2020-03-19,282,10,10297484,2.73853302418338,0.0971111001483469
"2360","Georgia",2020-03-20,476,14,10297484,4.62248836706131,0.135955540207686
"2361","Georgia",2020-03-21,525,20,10297484,5.09833275778821,0.194222200296694
"2362","Georgia",2020-03-22,593,23,10297484,5.75868823879697,0.223355530341198
"2363","Georgia",2020-03-23,754,23,10297484,7.32217695118536,0.223355530341198
"2364","Georgia",2020-03-24,1017,33,10297484,9.87619888508688,0.320466630489545
"2365","Georgia",2020-03-25,1231,33,10297484,11.9543764282615,0.320466630489545
"2366","Georgia",2020-03-26,1469,33,10297484,14.2656206117922,0.320466630489545
"2367","Georgia",2020-03-27,1994,59,10297484,19.3639533695804,0.572955490875247
"2368","Georgia",2020-03-28,2219,77,10297484,21.5489531229182,0.747755471142271
"2369","Georgia",2020-03-29,2459,81,10297484,23.8796195264785,0.78659991120161
"2370","Georgia",2020-03-30,2918,103,10297484,28.3370190232876,1.00024433152797
"2371","Georgia",2020-03-31,3934,124,10297484,38.2035067983597,1.2041776418395
"2372","Georgia",2020-04-01,4255,152,10297484,41.3207731131216,1.47608872225487
"2373","Georgia",2020-04-02,4779,172,10297484,46.409394760895,1.67031092255157
"2374","Georgia",2020-04-03,5703,194,10297484,55.3824604146022,1.88395534287793
"2375","Georgia",2020-04-04,6295,204,10297484,61.1314375433844,1.98106644302628
"2376","Georgia",2020-04-05,6459,214,10297484,62.7240595858173,2.07817754317462
"2377","Georgia",2020-04-06,7249,289,10297484,70.3958364975367,2.80651079428723
"2378","Georgia",2020-04-07,8715,342,10297484,84.6323237792843,3.32119962507346
"2379","Georgia",2020-04-08,9333,361,10297484,90.6337897684522,3.50571071535532
"2380","Georgia",2020-04-09,9934,404,10297484,96.4701668873678,3.92328844599322
"2381","Georgia",2020-04-10,10633,420,10297484,103.258232787737,4.07866620623057
"2382","Georgia",2020-04-11,10961,428,10297484,106.443476872603,4.15635508634925
"2383","Georgia",2020-04-12,11490,438,10297484,111.580654070451,4.25346618649759
"2384","Georgia",2020-04-13,12565,479,10297484,122.020097336398,4.65162169710582
"2385","Georgia",2020-04-14,13626,517,10297484,132.323585062138,5.02064387766954
"2386","Georgia",2020-04-15,14447,569,10297484,140.296406384317,5.52562159844094
"2387","Georgia",2020-04-16,15432,611,10297484,149.861849748929,5.933488219064
"2388","Georgia",2020-04-17,16394,661,10297484,159.2039375832,6.41904371980573
"2389","Georgia",2020-04-18,16769,670,10297484,162.845603838763,6.50644370993924
"2390","Georgia",2020-04-19,17362,682,10297484,168.60429207756,6.62297703011726
"2391","Georgia",2020-04-20,18151,765,10297484,176.266357879264,7.42899916134854
"2392","Georgia",2020-04-21,18706,810,10297484,181.656023937498,7.8659991120161
"2393","Georgia",2020-04-22,19523,837,10297484,189.590000819618,8.12819908241664
"2394","Georgia",2020-04-23,20544,871,10297484,199.505044144764,8.45837682292102
"2395","Georgia",2020-04-24,21128,889,10297484,205.176332393427,8.63317680318804
"2396","Georgia",2020-04-25,21617,896,10297484,209.925065190682,8.70115457329188
"2397","Georgia",2020-04-26,21837,907,10297484,212.061509393945,8.80797678345507
"2398","Georgia",2020-04-27,22629,979,10297484,219.752708525694,9.50717670452316
"2399","Georgia",2020-04-28,23532,1022,10297484,228.52184086909,9.92475443516105
"2400","Georgia",2020-04-29,24300,1086,10297484,235.979973360483,10.5462654761105
"2401","Georgia",2020-04-30,25036,1121,10297484,243.127350331401,10.8861543266297
"2402","Georgia",2020-05-01,25789,1153,10297484,250.439816172572,11.1969098471044
"2403","Georgia",2020-05-02,26616,1161,10297484,258.47090415484,11.2745987272231
"2404","Georgia",2020-05-03,26924,1168,10297484,261.461926039409,11.3425764973269
"2405","Georgia",2020-05-04,27647,1225,10297484,268.483058580135,11.8961097681725
"2406","Georgia",2020-05-05,28259,1277,10297484,274.426257909214,12.4010874889439
"2407","Georgia",2020-05-06,29195,1309,10297484,283.515856883099,12.7118430094186
"2408","Georgia",2020-05-07,29672,1332,10297484,288.148056360175,12.9351985397598
"2409","Georgia",2020-05-08,30236,1378,10297484,293.625122408542,13.3819096004422
"2410","Georgia",2020-05-09,30731,1380,10297484,298.432121865885,13.4013318204719
"2411","Georgia",2020-05-10,31263,1381,10297484,303.598432393777,13.4110429304867
"2412","Georgia",2020-05-11,31534,1418,10297484,306.230143207797,13.7703540010356
"2413","Georgia",2020-05-12,32176,1470,10297484,312.464675837321,14.275331721807
"2414","Georgia",2020-05-13,32582,1494,10297484,316.407386503344,14.508398362163
"2415","Georgia",2020-05-14,33059,1521,10297484,321.03958598042,14.7705983325636
"2416","Georgia",2020-05-15,33598,1563,10297484,326.273874278416,15.1784649531866
"2417","Georgia",2020-05-16,33868,1573,10297484,328.895873982421,15.275576053335
"2418","Georgia",2020-05-17,33919,1584,10297484,329.391140593178,15.3823982634982
"2419","Georgia",2020-05-18,34418,1624,10297484,334.23698449058,15.7708426640915
"2420","Georgia",2020-05-19,35078,1650,10297484,340.646317100371,16.0233315244772
"2421","Georgia",2020-05-20,35730,1671,10297484,346.977960830044,16.2272648347888
"2422","Georgia",2020-05-21,36505,1747,10297484,354.50407109154,16.9653091959162
"2423","Georgia",2020-05-22,37238,1779,10297484,361.622314732414,17.2760647163909
"2424","Georgia",2020-05-23,37726,1794,10297484,366.361336419654,17.4217313666134
"2425","Georgia",2020-05-24,38332,1799,10297484,372.246269088643,17.4702869166876
"2426","Georgia",2020-05-25,39120,1820,10297484,379.898623780333,17.6742202269991
"2427","Georgia",2020-05-26,40276,1867,10297484,391.124666957482,18.1306423976964
"2428","Georgia",2020-05-27,41341,1904,10297484,401.466999123281,18.4899534682453
"2429","Georgia",2020-05-28,42044,1942,10297484,408.29390946371,18.858975648809
"2430","Georgia",2020-05-29,42863,1953,10297484,416.247308565859,18.9657978589722
"2431","Georgia",2020-05-30,43134,1973,10297484,418.87901937988,19.1600200592688
"2432","Georgia",2020-05-31,43353,2018,10297484,421.005752473128,19.5970200099364
"2433","Georgia",2020-06-01,44246,2057,10297484,429.677773716376,19.975753300515
"2434","Georgia",2020-06-02,44502,2070,10297484,432.163817880173,20.1019977307078
"2435","Georgia",2020-06-03,45373,2092,10297484,440.622194703095,20.3156421510342
"2436","Georgia",2020-06-04,46332,2116,10297484,449.935149207321,20.5487087913902
"2437","Georgia",2020-06-05,47237,2141,10297484,458.723703770746,20.7914865417611
"2438","Georgia",2020-06-06,47816,2145,10297484,464.346436469336,20.8303309818204
"2439","Georgia",2020-06-07,47968,2146,10297484,465.822525191591,20.8400420918352
"2440","Georgia",2020-06-08,48673,2174,10297484,472.668857752049,21.1119531722506
"2441","Georgia",2020-06-09,49478,2249,10297484,480.486301313991,21.8402864233632
"2442","Georgia",2020-06-10,50305,2291,10297484,488.517389296259,22.2481530439863
"2443","Georgia",2020-06-11,51313,2335,10297484,498.306188191213,22.675441884639
"2444","Georgia",2020-06-12,52180,2383,10297484,506.725720574074,23.1415751653511
"2445","Georgia",2020-06-13,52881,2408,10297484,513.533208694473,23.3843529157219
"2446","Georgia",2020-06-14,53199,2413,10297484,516.621341679191,23.4329084657961
"2447","Georgia",2020-06-15,53954,2452,10297484,523.953229740391,23.8116417563747
"2448","Georgia",2020-06-16,54832,2490,10297484,532.479584333416,24.1806639369384
"2449","Georgia",2020-06-17,56063,2534,10297484,544.433960761677,24.6079527775911
"2450","Georgia",2020-06-18,56893,2564,10297484,552.49418207399,24.8992860780362
"2451","Georgia",2020-06-19,58231,2594,10297484,565.487647273839,25.1906193784812
"2452","Georgia",2020-06-20,58819,2601,10297484,571.197779962562,25.258597148585
"2453","Georgia",2020-06-21,59535,2602,10297484,578.150934733183,25.2683082585999
"2454","Georgia",2020-06-22,60913,2606,10297484,591.532844333626,25.3071526986592
"2455","Georgia",2020-06-23,63095,2644,10297484,612.722486385995,25.6761748792229
"2456","Georgia",2020-06-24,65041,2656,10297484,631.620306474863,25.7927081994009
"2457","Georgia",2020-06-25,66455,2702,10297484,645.351816035839,26.2394192600833
"2458","Georgia",2020-06-26,68073,2725,10297484,661.064392039842,26.4627747904245
"2459","Georgia",2020-06-27,69473,2731,10297484,674.659946060611,26.5210414505135
"2460","Georgia",2020-06-28,70421,2733,10297484,683.866078354674,26.5404636705432
"2461","Georgia",2020-06-29,71195,2737,10297484,691.382477506156,26.5793081106026
"2462","Georgia",2020-06-30,74581,2756,10297484,724.264296016386,26.7638192008844
"2463","Georgia",2020-07-01,77194,2777,10297484,749.639426485149,26.9677525111959
"2464","Georgia",2020-07-02,79711,2799,10297484,774.082290392488,27.1813969315223
"2465","Georgia",2020-07-03,83087,2806,10297484,806.86699780257,27.2493747016261
"2466","Georgia",2020-07-04,86271,2807,10297484,837.787172089804,27.259085811641
"2467","Georgia",2020-07-05,88106,2810,10297484,855.607058967025,27.2882191416855
"2468","Georgia",2020-07-06,89778,2827,10297484,871.844034911829,27.4533080119377
"2469","Georgia",2020-07-07,92527,2848,10297484,898.53987634261,27.6572413222492
"2470","Georgia",2020-07-08,95379,2869,10297484,926.235962104918,27.8611746325607
"2471","Georgia",2020-07-09,97482,2878,10297484,946.658426466115,27.9485746226942
"2472","Georgia",2020-07-10,102234,2914,10297484,992.80562125661,28.2981745832283
"2473","Georgia",2020-07-11,105089,2944,10297484,1020.53084034896,28.5895078836733
"2474","Georgia",2020-07-12,106919,2949,10297484,1038.30217167611,28.6380634337475
"2475","Georgia",2020-07-13,110527,2970,10297484,1073.33985660963,28.841996744059
"2476","Georgia",2020-07-14,113008,2994,10297484,1097.43312055644,29.0750633844151
"2477","Georgia",2020-07-15,116483,3027,10297484,1131.17922785799,29.3955300149046
"2478","Georgia",2020-07-16,119526,3042,10297484,1160.73013563313,29.5411966651271
"2479","Georgia",2020-07-17,122964,3070,10297484,1194.11693186413,29.8131077455425
"2480","Georgia",2020-07-18,126713,3099,10297484,1230.52388330975,30.0947299359727
"2481","Georgia",2020-07-19,129040,3104,10297484,1253.12163631427,30.1432854860469
"2482","Georgia",2020-07-20,130967,3107,10297484,1271.83494531286,30.1724188160914
"2483","Georgia",2020-07-21,134185,3179,10297484,1303.08529734059,30.8716187371595
"2484","Georgia",2020-07-22,137203,3256,10297484,1332.39342736536,31.6193742083018
"2485","Georgia",2020-07-23,141634,3284,10297484,1375.4233558411,31.8912852887171
"2486","Georgia",2020-07-24,145623,3362,10297484,1414.16097369027,32.6487518698742
"2487","Georgia",2020-07-25,149205,3414,10297484,1448.94616976341,33.1537295906456
"2488","Georgia",2020-07-26,151377,3418,10297484,1470.03870071563,33.192574030705
"2489","Georgia",2020-07-27,153705,3429,10297484,1492.64616483017,33.2993962408682
"2490","Georgia",2020-07-28,157704,3481,10297484,1531.48089377949,33.8043739616396
"2491","Georgia",2020-07-29,161118,3560,10297484,1564.63462337014,34.5715516528115
"2492","Georgia",2020-07-30,165266,3589,10297484,1604.91630771167,34.8531738432417
"2493","Georgia",2020-07-31,169031,3668,10297484,1641.47863691752,35.6203515344137
"2494","Georgia",2020-08-01,172457,3738,10297484,1674.74889982835,36.3001292354521
"2495","Georgia",2020-08-02,175085,3752,10297484,1700.26969694733,36.4360847756598
"2496","Georgia",2020-08-03,176961,3754,10297484,1718.48773933516,36.4555069956894
"2497","Georgia",2020-08-04,179928,3829,10297484,1747.30060274918,37.183840246802
"2498","Georgia",2020-08-05,183850,3889,10297484,1785.38757622736,37.7665068476921
"2499","Georgia",2020-08-06,186828,3933,10297484,1814.30726185154,38.1937956883448
"2500","Georgia",2020-08-07,190772,4020,10297484,1852.60787975004,39.0386622596355
"2501","Georgia",2020-08-08,194749,4086,10297484,1891.22896427904,39.6795955206145
"2502","Georgia",2020-08-09,197384,4099,10297484,1916.81773916813,39.8058399508074
"2503","Georgia",2020-08-10,199420,4129,10297484,1936.58955915833,40.0971732512524
"2504","Georgia",2020-08-11,203255,4243,10297484,1973.83166606523,41.2042397929436
"2505","Georgia",2020-08-12,206953,4352,10297484,2009.74335090008,42.2627507845606
"2506","Georgia",2020-08-13,209226,4432,10297484,2031.8167039638,43.0396395857474
"2507","Georgia",2020-08-14,212563,4467,10297484,2064.22267808331,43.3795284362666
"2508","Georgia",2020-08-15,215586,4561,10297484,2093.57936365815,44.292372777661
"2509","Georgia",2020-08-16,217434,4595,10297484,2111.52549496557,44.6225505181654
"2510","Georgia",2020-08-17,219080,4619,10297484,2127.50998204998,44.8556171585214
"2511","Georgia",2020-08-18,221956,4683,10297484,2155.43913445265,45.4771281994709
"2512","Georgia",2020-08-19,224489,4736,10297484,2180.03737612023,45.9918170302571
"2513","Georgia",2020-08-20,227569,4790,10297484,2209.94759496592,46.5162169710582
"2514","Georgia",2020-08-21,230480,4883,10297484,2238.2166362191,47.4193502024378
"2515","Georgia",2020-08-22,233098,4978,10297484,2263.64032223794,48.3419056538471
"2516","Georgia",2020-08-23,234633,5017,10297484,2278.54687611071,48.7206389444256
"2517","Georgia",2020-08-24,236944,5041,10297484,2300.98925135499,48.9537055847817
"2518","Georgia",2020-08-25,239140,5143,10297484,2322.31484894757,49.9442388062948
"2519","Georgia",2020-08-26,241897,5190,10297484,2349.08837925847,50.4006609769921
"2520","Georgia",2020-08-27,244453,5271,10297484,2373.90997645638,51.1872608881937
"2521","Georgia",2020-08-28,246820,5348,10297484,2396.8961738615,51.9350163593359
"2522","Georgia",2020-08-29,249140,5447,10297484,2419.42594909592,52.8964162508046
"2523","Georgia",2020-08-30,250215,5474,10297484,2429.86539236186,53.1586162212051
"2524","Georgia",2020-08-31,251768,5502,10297484,2444.9467462149,53.4305273016205
"2525","Georgia",2020-09-01,254064,5600,10297484,2467.24345480896,54.3822160830743
"2526","Georgia",2020-09-02,255974,5661,10297484,2485.7916749373,54.9745937939792
"2527","Georgia",2020-09-03,258637,5732,10297484,2511.6523609068,55.6640826050325
"2528","Georgia",2020-09-04,260542,5794,10297484,2530.15202548506,56.2661714259522
"2529","Georgia",2020-09-05,262747,5839,10297484,2551.56502306777,56.7031713766198
"2530","Georgia",2020-09-06,264169,5896,10297484,2565.37422150887,57.2567046474653
"2531","Georgia",2020-09-07,264746,5903,10297484,2570.97753198743,57.3246824175692
"2532","Georgia",2020-09-08,266298,5928,10297484,2586.04917473045,57.56746016794
"2533","Georgia",2020-09-09,268215,5984,10297484,2604.66537262889,58.1112823287708
"2534","Georgia",2020-09-10,270148,6059,10297484,2623.43694828756,58.8396155798834
"2535","Georgia",2020-09-11,271816,6100,10297484,2639.63507979231,59.2377710904916
"2536","Georgia",2020-09-12,273852,6141,10297484,2659.40689978251,59.6359266010998
"2537","Georgia",2020-09-13,275256,6188,10297484,2673.04129824334,60.0923487717971
"2538","Georgia",2020-09-14,276285,6208,10297484,2683.0340304486,60.2865709720938
"2539","Georgia",2020-09-15,277941,6252,10297484,2699.11562863317,60.7138598127465
"2540","Georgia",2020-09-16,279937,6272,10297484,2718.49900422278,60.9080820130432
"2541","Georgia",2020-09-17,281763,6324,10297484,2736.23149110987,61.4130597338146
"2542","Georgia",2020-09-18,283705,6386,10297484,2755.09046675868,62.0151485547343
"2543","Georgia",2020-09-19,285660,6445,10297484,2774.07568683768,62.5881040456096
"2544","Georgia",2020-09-20,286710,6448,10297484,2784.27235235325,62.6172373756541
"2545","Georgia",2020-09-21,287589,6450,10297484,2792.80841805629,62.6366595956838
"2546","Georgia",2020-09-22,288588,6519,10297484,2802.50981696111,63.3067261867074
"2547","Georgia",2020-09-23,290534,6614,10297484,2821.40763704998,64.2292816381166
"2548","Georgia",2020-09-24,292099,6660,10297484,2836.6055242232,64.675992698799
"2549","Georgia",2020-09-25,293866,6710,10297484,2853.76505561941,65.1615481995408
"2550","Georgia",2020-09-26,295318,6752,10297484,2867.86558736095,65.5694148201638
"2551","Georgia",2020-09-27,296084,6783,10297484,2875.30429763231,65.8704592306237
"2552","Georgia",2020-09-28,296740,6797,10297484,2881.67478580205,66.0064147708314
"2553","Georgia",2020-09-29,297788,6830,10297484,2891.85202909759,66.3268814013209
"2554","Georgia",2020-09-30,299279,6854,10297484,2906.33129412971,66.559948041677
"2555","Georgia",2020-10-01,300829,6896,10297484,2921.38351465271,66.9678146623
